1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2023,7080WCSRVC131AI,110063234940,ECO-SERVICES OPERATIONS,1301 AIRLINE HWY,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,,,30.507912,-91.181783,NAD 83.00,ECOVYST CATALYST TECHNOLOGIES LLC,118206537,ECOVYST INC,NA,,NA,NO,325,Chemicals,,,,,,,325180,,,,,,1323222072872,Tetrachloroethylene,NO,127184,127-18-4,34157,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.100,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.400,0.000,0.000,0.000,0.000,1.400,0.000,1.500,0.300,0.000,0.000,0.200,0.100,0.000,0.000,0.000,0.000,0.000,35662.900,1.400,35664.600,,ACTIVITY,1.040
2023,70669GRGGL1600V,110070228618,WESTLAKE CHEMICALS & VINYLS LLC,1600 VCM PLANT RD,WESTLAKE,CALCASIEU PARISH,LA,70669,,,30.252222,-93.284444,NAD 83.00,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325110,,,,,,1323222130229,"1,2-Dichloroethylene",NO,540590,540-59-0,51904,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.460,2.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.250,0.000,0.000,3.250,0.000,0.000,0.000,0.000,0.000,0.000,69843.170,0.000,69846.420,,PRODUCTION,0.910
2023,70764LLMNXHWY40,110000572675,SHINTECH PLAQUEMINE PLANT,26270 HWY 405,PLAQUEMINE,IBERVILLE PARISH,LA,70764,,,30.259400,-91.173700,NAD 83.00,C-K TECH INC,65095390,C-K TECH INC,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1323222269538,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,7647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,7711.550,46154.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53866.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53866.270,0.000,0.000,53417.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53417.190,449.080,PRODUCTION,1.040
2023,7080WCSRVC131AI,110063234940,ECO-SERVICES OPERATIONS,1301 AIRLINE HWY,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,,,30.507912,-91.181783,NAD 83.00,ECOVYST CATALYST TECHNOLOGIES LLC,118206537,ECOVYST INC,NA,,NA,NO,325,Chemicals,,,,,,,325180,,,,,,1323222072047,Acrylonitrile,NO,107131,107-13-1,24182,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,1.200,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.300,0.000,0.000,0.000,0.000,7.300,0.000,8.100,2.400,0.000,0.000,1.600,0.800,0.000,189789.000,0.000,0.000,0.000,0.000,7.300,189798.700,,ACTIVITY,1.040
2023,70583CBTCRSTATE,110012818442,CABOT CORP CANAL PLANT,272 CABOT LN HWY 317,CENTERVILLE,ST. MARY PARISH,LA,70522,,,29.685760,-91.473179,NAD 83.00,CABOT CORP,1013580,CABOT CORP,NA,,NA,NO,325,Chemicals,,,,,,,325180,,,,,,1323221767597,Naphthalene,NO,91203,91-20-3,13326,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,1.000,30.000,137.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,168.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,116.000,0.000,0.000,0.000,0.000,0.000,0.000,116.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,116.000,284.000,0.000,0.000,168.000,116.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,284.000,,PRODUCTION,1.000
2023,70070MNSNTRIVER,110015670521,BAYER CROPSCIENCE LP,12501 RIVER RD,LULING,ST. CHARLES PARISH,LA,70070,,,29.924440,-90.352217,NAD 83.00,BAYER US HOLDING LP,117798237,BAYER US HOLDING LP,BAYER AG,315034629,BAYER AG,NO,325,Chemicals,,,,,,,325320,325180,325199,,,,1323222322505,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,7647010,7647-01-0,152231,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,260.000,7200.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7460.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7460.000,0.000,0.000,7500.000,0.000,0.000,0.000,0.000,0.000,0.000,3300000.000,0.000,3307500.000,,PRODUCTION,0.900
2023,70805FRMSPGULFS,110000597444,FORMOSA PLASTICS CORP LOUISIANA,GULF STATES RD,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,,,30.503800,-91.186496,NAD 83.00,FORMOSA PLASTICS CORP USA,39944004,FORMOSA PLASTICS CORP USA,FORMOSA PLASTICS CORP,656008653,FORMOSA PLASTICS CORP,NO,325,Chemicals,,,,,,,325211,,,,,,1323222078545,Chloroethane,NO,75003,75-00-3,5223,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,322.000,1673.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1995.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1995.000,0.000,0.000,1995.000,0.000,0.000,0.000,0.000,0.000,0.000,1033872.000,0.000,1035867.000,,PRODUCTION,0.850
2023,70764LLMNXHWY40,110000572675,SHINTECH PLAQUEMINE PLANT,26270 HWY 405,PLAQUEMINE,IBERVILLE PARISH,LA,70764,,,30.259400,-91.173700,NAD 83.00,C-K TECH INC,65095390,C-K TECH INC,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1323222269348,"1,2-Dichloroethane",NO,107062,107-06-2,24117,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,7788.260,2119.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9908.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,350.720,350.720,0.000,350.720,9908.190,0.000,0.000,8471.180,0.000,0.000,15021002.630,0.000,0.000,0.000,0.000,350.720,15029824.530,1437.010,PRODUCTION,1.040
2023,70807XXNCH11675,110012817354,EXXON MOBIL CORP - BATON ROUGE PLASTICS PLANT,11675 SCOTLAND AVE,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70807,,,30.552014,-91.178517,NAD 83.00,EXXON MOBIL CORP,1213214,EXXON MOBIL CORP,NA,,NA,NO,325,Chemicals,,,,,,,325211,325212,493110,,,,1323221683788,Propylene,NO,115071,115-07-1,29009,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,8870.000,11603.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20473.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20473.000,0.000,0.000,20473.000,0.000,0.000,239090.000,0.000,0.000,0.000,2174301.000,0.000,2433864.000,,PRODUCTION,0.970
2023,70663WSTLK3525C,110000449587,WESTLAKE POLYMERS LP,3525 CITIES SERVICE HWY,SULPHUR,CALCASIEU PARISH,LA,70665,,,30.196621,-93.326290,NAD 83.00,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1323222058125,Vinyl acetate,NO,108054,108-05-4,24828,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,5282.900,75498.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,80781.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,622572.660,0.000,622572.660,0.000,34413.650,0.000,0.000,0.000,0.000,34413.650,0.000,656986.310,80781.660,0.000,0.000,80781.660,0.000,0.000,175.210,622572.660,0.000,0.000,402673.450,34413.650,1140616.630,,PRODUCTION,1.020
2023,70601CRBLN900OP,110000449471,CARBOLINE GLOBAL INC.,900 OPELOUSAS ST,LAKE CHARLES,CALCASIEU PARISH,LA,70601,,,30.242060,-93.207970,NAD 83.00,RPM INTERNATIONAL INC,4155651,RPM INTERNATIONAL INC,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1323222250033,Xylene (mixed isomers),NO,1330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,597.000,2112.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2709.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,93419.000,852.000,94271.000,0.000,6003.000,0.000,0.000,0.000,0.000,6003.000,0.000,100274.000,2709.000,0.000,0.000,2709.000,0.000,0.000,0.000,94271.000,0.000,0.000,0.000,6003.000,102983.000,,PRODUCTION,1.080
2023,7035WBLLNG236AD,110066955343,BOLLINGER FOURCHON NORTH,"236 ADAM ""TED"" GISCLAIR RD",GOLDEN MEADOW,LAFOURCHE PARISH,LA,70357,,,29.127224,-90.196032,NAD 83.00,BOLLINGER SHIPYARDS LLC,73253309,BOLLINGER SHIPYARDS LLC,NA,,NA,NO,336,Transportation Equipment,,,,,,,336611,,,,,,1323222171264,Nickel,NO,7440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,20096.000,20096.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20096.300,2.300,0.000,0.000,2.000,0.300,0.000,0.000,0.000,0.000,20096.000,0.000,0.000,20098.300,,ACTIVITY,2.070
2023,71115STLSC25RNB,110022410149,TERNIUM USA INC,2500 RON BEAN BLVD,SHREVEPORT,CADDO PARISH,LA,71115,,,32.378376,-93.640883,NAD 83.00,TERNIUM,80855421,TERNIUM,NA,,NA,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1323221581426,"1,2,4-Trimethylbenzene",NO,95636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,47.000,13341.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13388.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18737.000,0.000,18737.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18737.000,13388.000,0.000,0.000,13388.000,0.000,0.000,0.000,18737.000,0.000,0.000,431346.000,0.000,463471.000,,PRODUCTION,1.500
2023,70805XXNCH4999S,110000449970,EXXONMOBIL BATON ROUGE CHEMICAL PLANT (PART),4999 SCENIC HWY,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,,,30.495769,-91.173111,NAD 83.00,EXXON MOBIL CORP,1213214,EXXON MOBIL CORP,,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1323222156150,Hydrogen cyanide,NO,74908,74-90-8,5140,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,660.000,95.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,755.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,755.000,0.000,0.000,755.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,755.000,,PRODUCTION,1.190
2023,70776DLTDS7200H,110000597435,BRENNTAG SOUTHWEST INC ST GABRIEL,7200 HIGHWAY 74,SAINT GABRIEL,IBERVILLE PARISH,LA,70776,,,30.260230,-91.072540,NAD 83.00,BRENNTAG N.A. INC,145865148,BRENNTAG NORTH AMERICA INC,NA,,BRENNTAG AG,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1323221649270,Tetrachloroethylene,NO,127184,127-18-4,34157,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,70734VLCNMASHLA,110000449774,OCCIDENTAL CHEMICAL HOLDING CORP - GEISMAR PLANT,8318 ASHLAND RD,GEISMAR,ASCENSION PARISH,LA,70734,,,30.181862,-90.986959,NAD 83.00,OCCIDENTAL PETROLEUM CORP,6908354,OCCIDENTAL PETROLEUM CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1323222086175,"Hexachloro-1,3-butadiene",NO,87683,87-68-3,11346,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,36.000,1914.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1974.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48790.000,0.000,0.000,0.000,0.000,48790.000,0.000,48792.000,1976.000,0.000,0.000,1973.000,2.000,0.000,0.000,0.000,0.000,0.000,179513.000,48790.000,230278.000,1.000,PRODUCTION,0.470
2023,70669PPGNDCOLUM,110000494894,WESTLAKE US 2 LLC,1300 PPG DR,WESTLAKE,CALCASIEU PARISH,LA,70669,,,30.223500,-93.286900,NAD 83.00,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325180,221112,325199,,,,1323222047387,Polychlorinated biphenyls,NO,1336363,1336-36-3,85878,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.980,0.000,0.000,0.000,0.000,85.980,0.000,85.980,0.060,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.000,2800.000,84.480,2884.540,1.500,PRODUCTION,0.890
2023,70734RHNPL10810,110000743385,INNOPHOS INC,10810 LA-75,GEISMAR,ASCENSION PARISH,LA,70734,,,30.218070,-91.054670,NAD 83.00,INNOPHOS INC,155532257,INNOPHOS INC,NA,,NA,NO,325,Chemicals,,,,,,,325180,,,,,,1323221908080,Chromium,NO,7440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,72795.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,72795.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.000,72818.000,0.000,72795.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,72818.000,,PRODUCTION,1.000
2023,7079WPRTHD716PR,110041061953,PORT HUDSON TERMINAL,716 PORT HUDSON CEMETERY RD,ZACHARY,EAST BATON ROUGE PARISH,LA,70791,,,30.655198,-91.269904,NAD 83.00,GENESIS ENERGY LP,962965406,GENESIS ENERGY LP,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1323221857701,n-Hexane,NO,110543,110-54-3,26740,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,16.930,385.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,402.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,402.230,0.000,0.000,402.230,0.000,0.000,0.000,0.000,0.000,12.000,145.080,0.000,559.310,,PRODUCTION,2.500
2023,70669VSTCHOLDSP,110017418061,SASOL CHEMICALS (USA) LLC-LAKE CHARLES CHEMICAL COMPLEX,2201 OLD SPANISH TRAIL,WESTLAKE,CALCASIEU PARISH,LA,70669,,,30.258800,-93.293700,NAD 83.00,SASOL (USA) CORP,78780682,SASOL (USA) CORP,SASOL LTD,538580692,SASOL LTD,NO,325,Chemicals,,,,,,,325199,325180,325110,325120,,,1323221929906,Nitric acid,NO,7697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1.000,1623.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1624.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.000,60.000,0.000,60.000,1624.000,0.000,0.000,1624.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.000,1684.000,,PRODUCTION,1.130
2023,70807GRTLK2200B,110003360372,OXBOW CALCINING LLC,2200 BROOKLAWN DR,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70807,,,30.583480,-91.240545,NAD 83.00,OXBOW CARBON & MINERALS HOLDINGS INC.,190590760,OXBOW CARBON & MINERALS HOLDINGS INC,NA,,NA,NO,324,Petroleum,,,,,,,324199,,,,,,1323222126474,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.060,470.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,470.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.972,0.000,0.000,0.000,0.000,0.000,0.000,0.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.972,471.042,0.000,0.000,470.070,0.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000,471.042,,PRODUCTION,0.910
2023,70765GRGGLHIGHW,110000613747,WESTLAKE CHEMICALS & VINYLS LLC,26100 HWY 405 S,PLAQUEMINE,IBERVILLE PARISH,LA,70764,,,30.262255,-91.185837,NAD 83.00,WESTLAKE CHEMICAL CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325211,221112,325180,325110,,,1323222060941,Phenol,NO,108952,108-95-2,25510,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.800,0.000,0.800,30.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,18847.000,0.800,18877.800,,PRODUCTION,1.000
2023,70734BSFCRRIVER,110070834884,BASF CORP,8404 HWY 75,GEISMAR,ASCENSION PARISH,LA,70734,,,30.197900,-91.003500,NAD 83.00,BASF CORP,71014385,BASF CORP,BASF SE,315000554,BASF SE,NO,325,Chemicals,,,,,,,325611,325320,325194,,,,1323222291193,Nickel  And Nickel Compounds,YES,N495,N495,650036,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,0.000,23.000,625.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,648.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,596.000,22283.000,0.000,0.000,0.000,0.000,0.000,22879.000,0.000,136000.000,0.000,0.000,0.000,136000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,158879.000,23527.000,0.000,0.000,648.000,22879.000,0.000,0.000,0.000,0.000,136000.000,0.000,0.000,159527.000,,PRODUCTION,1.100
